2015-08-14 17:00:00,43.36
2015-08-19 11:00:00,37.93
2015-08-19 17:00:00,37.82
2015-08-19 23:00:00,38.43
2015-08-20 05:00:00,37.98
2015-08-20 11:00:00,38.14
2015-08-20 17:00:00,38.42
2015-08-20 23:00:00,38.02
2015-08-21 05:00:00,38.84
2015-08-21 11:00:00,38.02
2015-08-21 17:00:00,38.39
2015-08-21 23:00:00,38.72
2015-08-22 05:00:00,37.63
2015-08-22 11:00:00,35.11
2015-08-22 17:00:00,39.83
2015-08-22 23:00:00,41.69
2015-08-23 05:00:00,36.29
2015-08-23 11:00:00,36.77
2015-08-23 17:00:00,36.94
2015-08-23 23:00:00,37.38
2015-08-24 05:00:00,37.43
2015-08-24 11:00:00,37.43
2015-08-24 17:00:00,37.45
2015-08-24 23:00:00,36.94
2015-08-25 05:00:00,37.93
2015-08-25 11:00:00,38.18
2015-08-25 17:00:00,37.98
2015-08-25 23:00:00,37.89
2015-08-26 05:00:00,38.80
2015-08-26 11:00:00,37.87
2015-08-26 17:00:00,38.74
2015-08-26 23:00:00,38.27
2015-08-27 05:00:00,38.00
2015-08-27 11:00:00,38.87
2015-08-27 17:00:00,38.50
2015-08-27 23:00:00,38.41
2015-08-28 05:00:00,38.17
2015-08-28 11:00:00,38.56
2015-08-28 17:00:00,39.45
2015-08-28 23:00:00,39.94
2015-08-29 05:00:00,38.42
2015-08-29 11:00:00,39.36
2015-08-29 17:00:00,38.91
2015-08-29 23:00:00,39.36
2015-08-30 05:00:00,43.86
2015-08-30 11:00:00,42.57
2015-08-30 17:00:00,42.15
2015-08-30 23:00:00,41.06
2015-08-31 05:00:00,37.36
2015-08-31 11:00:00,37.53
2015-08-31 17:00:00,37.08
2015-08-31 23:00:00,37.81
2015-09-01 05:00:00,37.45
2015-09-01 11:00:00,36.95
2015-09-01 17:00:00,38.03
2015-09-01 23:00:00,38.51
2015-09-02 05:00:00,37.56
2015-09-02 11:00:00,36.92
2015-09-02 17:00:00,36.46
2015-09-02 23:00:00,37.69
2015-09-03 05:00:00,37.63
2015-09-03 11:00:00,38.40
2015-09-03 17:00:00,37.66
2015-09-03 23:00:00,38.67
2015-09-04 05:00:00,37.68
2015-09-04 11:00:00,38.01
2015-09-04 17:00:00,37.51
2015-09-05 05:00:00,37.90
2015-09-05 11:00:00,37.04
2015-09-05 17:00:00,38.15
2015-09-05 23:00:00,39.16
2015-09-06 05:00:00,38.91
2015-09-06 11:00:00,38.15
2015-09-06 17:00:00,39.29
2015-09-06 23:00:00,39.05
2015-09-07 05:00:00,41.88
2015-09-07 11:00:00,39.37
2015-09-07 17:00:00,34.43
2015-09-07 23:00:00,33.88
2015-09-08 05:00:00,37.05
2015-09-08 11:00:00,36.31
2015-09-08 17:00:00,36.12
2015-09-08 23:00:00,36.17
2015-09-09 05:00:00,36.45
2015-09-09 11:00:00,36.25
2015-09-09 17:00:00,36.36
2015-09-09 23:00:00,36.31
2015-09-10 05:00:00,36.18
2015-09-10 11:00:00,36.10
2015-09-10 17:00:00,36.98
2015-09-10 23:00:00,36.92
2015-09-11 05:00:00,36.68
2015-09-11 11:00:00,36.71
2015-09-11 17:00:00,37.00
2015-09-11 23:00:00,36.70
2015-09-12 05:00:00,36.76
2015-09-12 11:00:00,36.91
2015-09-12 17:00:00,36.65
2015-09-12 23:00:00,35.76
2015-09-13 05:00:00,35.62
2015-09-13 11:00:00,34.52
2015-09-13 17:00:00,34.72
2015-09-13 23:00:00,35.65
2015-09-14 05:00:00,35.68
2015-09-14 11:00:00,35.11
2015-09-14 17:00:00,35.57
2015-09-14 23:00:00,35.03
2015-09-15 05:00:00,33.71
2015-09-15 11:00:00,33.75
2015-09-15 17:00:00,35.64
2015-09-15 23:00:00,35.00
2015-09-16 05:00:00,36.91
2015-09-16 11:00:00,38.01
2015-09-16 17:00:00,36.81
2015-09-16 23:00:00,37.50
2015-09-26 05:00:00,37.11
2015-09-26 11:00:00,37.11
2015-09-26 17:00:00,36.49
2015-09-26 23:00:00,36.21
2015-09-27 05:00:00,36.91
2015-09-27 11:00:00,36.96
2015-09-27 17:00:00,36.94
2015-09-27 23:00:00,36.80
2015-09-28 05:00:00,37.22
2015-09-28 11:00:00,36.93
2015-09-28 17:00:00,37.75
2015-09-28 23:00:00,37.31
2015-09-29 05:00:00,38.00
2015-09-29 11:00:00,37.81
2015-09-29 17:00:00,37.95
2015-09-30 05:00:00,38.71
2015-09-30 11:00:00,37.87
2015-09-30 17:00:00,38.50
2015-09-30 23:00:00,38.76
2015-10-01 05:00:00,38.37
2015-10-01 11:00:00,38.46
2015-10-01 17:00:00,39.04
2015-10-01 23:00:00,36.66
2015-10-02 05:00:00,33.94
2015-10-02 11:00:00,33.60
2015-10-02 17:00:00,31.11
2015-10-02 23:00:00,31.92
2015-10-03 05:00:00,33.61
2015-10-03 11:00:00,35.74
2015-10-03 17:00:00,40.86
2015-10-03 23:00:00,42.38
2015-10-04 05:00:00,41.59
2015-10-04 11:00:00,40.13
2015-10-04 17:00:00,38.57
2015-10-04 23:00:00,39.67
2015-10-07 05:00:00,38.77
2015-10-07 11:00:00,38.65
2015-10-07 17:00:00,39.18
2015-10-07 23:00:00,39.22
2015-10-19 05:00:00,38.36
2015-10-19 17:00:00,38.27
2015-10-19 23:00:00,38.53
2015-10-20 05:00:00,35.17
2015-10-20 11:00:00,35.63
2015-10-20 17:00:00,35.83
2015-10-20 23:00:00,35.13
2015-10-21 05:00:00,37.69
2015-10-21 11:00:00,37.41
2015-10-21 17:00:00,36.58
2015-10-21 23:00:00,36.24
2015-10-22 05:00:00,37.65
2015-10-22 11:00:00,37.00
2015-10-22 17:00:00,36.61
2015-10-22 23:00:00,36.71
2015-10-23 05:00:00,36.87
2015-10-23 17:00:00,36.92
2015-10-24 05:00:00,37.36
2015-10-24 23:00:00,38.23
2015-10-25 11:00:00,36.99
2015-10-25 23:00:00,37.25
2015-10-26 05:00:00,37.85
2015-10-26 11:00:00,38.08
2015-10-27 05:00:00,39.29
2015-11-10 11:00:00,36.22
2015-11-11 05:00:00,36.67
2015-11-11 11:00:00,36.71
2015-11-11 17:00:00,36.94
2015-11-11 23:00:00,37.50
2015-11-12 05:00:00,37.19
2015-11-12 11:00:00,38.21
2015-11-12 17:00:00,38.63
2015-11-13 05:00:00,36.99
2015-11-13 11:00:00,36.72
2015-11-13 17:00:00,36.73
2015-11-13 23:00:00,35.93
2015-11-14 05:00:00,38.31
2015-11-14 11:00:00,38.21
2015-11-14 17:00:00,38.00
2015-11-14 23:00:00,38.40
2015-11-15 11:00:00,38.07
2015-11-15 23:00:00,38.98
2015-11-16 05:00:00,39.11
2015-11-16 17:00:00,39.95
2015-11-17 05:00:00,39.55
2015-11-17 11:00:00,39.50
2015-11-17 17:00:00,39.16
2015-11-17 23:00:00,39.26
2015-11-18 05:00:00,39.23
2015-11-18 11:00:00,39.15
2015-11-18 17:00:00,39.53
2015-11-18 23:00:00,39.47
2015-11-19 05:00:00,39.47
2015-11-19 11:00:00,38.04
2015-11-19 23:00:00,38.59
